player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties
Javon Ringer,5097,HB,2,TEN,3,2,14,7.0,0,54.7,66.1,68.7,60.0,4,2.00,9,0,0,0,0,0
Aldrick Robinson,6330,WR,15,WAS,107,1,14,14.0,0,69.4,62.4,72.1,75.5,7,7.00,14,1,0,0,2,0
Patrick Peterson,6157,CB,6,ARZ,3,2,13,6.5,0,67.4,67.2,69.7,60.0,3,1.50,17,1,0,0,4,1
Joe Adams,7104,WR,5,CAR,15,3,13,4.3,0,54.3,55.2,68.2,60.5,5,1.67,5,0,1,0,0,0
Devery Henderson,1771,WR,15,NO,222,1,13,13.0,0,50.5,62.8,75.2,82.8,13,13.00,13,1,0,1,2,0
Jorvorskie Lane,7002,FB,16,MIA,212,13,13,1.0,2,55.9,45.2,19.7,65.2,10,0.77,4,5,0,2,2,1
Clyde Gates,6263,WR,11,NYJ,77,1,12,12.0,0,71.2,63.2,73.8,72.7,2,2.00,12,1,0,0,0,0
Chris Givens,7096,WR,15,STR,223,3,12,4.0,0,71.4,62.5,79.0,65.8,13,4.33,14,1,1,0,0,0
Damaris Johnson,7530,WR,13,PHI,64,3,12,4.0,0,77.7,66.9,75.7,60.3,3,1.00,7,2,0,0,0,0
Lawrence Vickers,3125,FB,16,DAL,167,3,11,3.7,0,64.2,60.7,74.1,60.5,5,1.67,13,1,0,0,3,0
Jarius Wright,7118,WR,7,MIN,65,2,11,5.5,0,66.5,68.8,75.6,70.6,13,6.50,8,1,1,0,0,0
Ben Obomanu,3194,WR,8,SEA,77,1,11,11.0,0,59.5,63.2,68.3,82.3,0,0.00,11,1,0,0,1,0
Jordan Babineaux,1980,S,1,TEN,1,1,10,10.0,0,66.1,62.9,61.9,,4,4.00,10,1,0,0,3,0
Da'Rel Scott,6373,HB,1,NYG,6,6,9,1.5,0,60.9,60.0,70.6,,9,1.50,5,1,1,0,0,0
Torrey Smith,6210,WR,16,BLT,348,3,9,3.0,0,74.6,55.5,79.8,69.6,8,2.67,13,1,0,0,6,0
Kevin Ogletree,5387,WR,15,DAL,84,2,9,4.5,0,64.9,68.8,77.6,64.1,10,5.00,5,0,3,1,4,1
Marlon Moore,5887,WR,13,MIA,89,1,9,9.0,0,58.5,63.5,70.6,57.8,2,2.00,9,0,0,0,0,0
Donnie Avery,4347,WR,16,IND,325,4,9,2.3,0,62.2,46.4,46.3,57.3,3,0.75,7,0,0,1,2,0
Matt Asiata,6432,FB,9,MIN,17,3,9,3.0,0,56.4,56.9,69.0,54.9,5,1.67,5,0,0,0,0,0
Pierre Garcon,4519,WR,10,WAS,165,2,9,4.5,0,84.4,56.7,78.7,88.6,6,3.00,7,0,0,0,4,0
Early Doucet,4395,WR,12,ARZ,60,2,9,4.5,0,47.1,59.7,77.2,50.9,8,4.00,6,0,1,0,0,0
Jordan Todman,6335,HB,1,JAX,4,3,8,2.7,0,59.0,58.6,68.2,60.0,4,1.33,6,0,0,0,0,0
Greg Jones II,1776,FB,12,JAX,116,5,8,1.6,0,67.7,67.4,74.1,76.1,8,1.60,4,3,1,0,1,0
Michael Crabtree,4933,WR,16,SF,218,1,8,8.0,0,91.0,63.8,82.7,70.4,10,10.00,8,0,1,0,2,1
Jeremy Kerley,6305,WR,16,NYJ,191,5,8,1.6,0,67.5,47.1,26.2,59.0,7,1.40,5,0,0,2,0,0
Marcus Thigpen,5488,HB,4,MIA,11,1,8,8.0,0,59.7,62.8,64.6,54.5,11,11.00,8,1,1,0,0,0
Danny Amendola,4717,WR,11,STR,154,2,8,4.0,0,86.5,59.8,26.9,77.8,20,10.00,6,0,1,2,1,0
Mike Wallace,5007,WR,15,PIT,250,5,7,1.4,0,67.1,54.4,27.3,62.0,12,2.40,13,1,0,2,4,1
Ryan Lindley,7174,QB,6,ARZ,108,3,7,1.8,0,37.2,62.2,77.1,60.0,0,0.00,8,1,0,2,0,0
Will Johnson,7639,FB,16,PIT,194,2,7,3.5,0,66.6,63.5,74.2,65.2,6,3.00,5,0,0,0,0,0
David Gilreath,6782,WR,2,PIT,5,1,7,7.0,0,54.9,63.2,61.9,60.3,1,1.00,7,0,0,0,0,0
Brandon Jacobs,2327,HB,2,SF,5,5,7,1.4,0,60.4,60.5,70.6,,10,2.00,3,1,0,0,0,0
Preston Parker,5950,WR,2,TB,16,1,7,7.0,0,54.2,62.4,61.9,59.6,0,0.00,7,1,0,0,0,0
Ted Ginn Jr.,3625,WR,11,SF,41,1,7,7.0,0,61.2,56.7,66.2,70.5,0,0.00,7,0,0,0,0,0
Jonathan Grimes,7585,HB,2,NYJ,4,2,6,3.0,0,67.4,63.4,67.8,60.0,4,2.00,5,0,0,0,0,0
Sidney Rice,3660,WR,16,SEA,309,2,6,3.0,0,83.2,67.0,79.8,74.7,10,5.00,3,0,1,0,1,0
Peyton Manning,327,QB,16,DEN,448,18,6,0.3,0,91.5,42.9,88.9,60.0,4,0.17,10,2,0,2,3,0
Devin Hester,3002,WR,15,CHI,93,3,6,2.0,0,55.1,57.7,76.6,65.9,5,1.67,8,0,1,0,2,0
Jerrel Jernigan,6235,WR,8,NYG,11,1,6,6.0,0,64.1,63.2,67.4,60.1,1,1.00,6,0,0,0,0,0
Jacoby Jones,3689,WR,16,BLT,113,1,6,6.0,0,72.4,56.7,77.1,84.2,0,0.00,6,0,0,0,1,0
James Casey,5076,FB,16,HST,320,1,6,6.0,0,69.4,62.4,77.4,58.2,3,3.00,6,1,0,0,2,0
Brian Hoyer,5277,QB,2,ARZ,21,0,6,6.0,0,47.3,63.9,81.4,60.0,0,0.00,6,1,0,1,1,0
Travaris Cadet,7457,HB,6,NO,5,1,5,5.0,0,87.2,62.4,69.1,60.2,0,0.00,5,0,1,0,0,0
Robert Hughes,6564,FB,5,IND,11,1,5,5.0,0,63.1,62.4,64.6,54.1,3,3.00,5,1,0,0,0,0
Kellen Clemens,2994,QB,2,STR,4,1,5,2.5,0,38.2,38.0,19.2,60.0,1,0.50,5,1,0,1,0,0
Ryan Grant,2609,HB,1,WAS,1,1,5,5.0,0,62.8,62.2,29.4,59.2,2,2.00,5,0,0,0,0,0
Dwayne Allen,7066,TE,16,IND,379,3,5,1.7,0,83.9,65.8,36.9,83.4,2,0.67,3,2,0,1,4,0
T.J. Graham,7071,WR,15,BUF,262,1,5,5.0,0,52.4,56.7,76.9,66.3,1,1.00,5,0,0,0,3,0
John Skelton,5678,QB,7,ARZ,88,2,5,1.3,0,35.1,54.3,74.2,60.0,7,1.75,2,1,0,3,3,0
Aaron Hernandez,5637,TE,10,NE,204,1,5,5.0,0,68.6,62.6,79.8,61.4,2,2.00,5,1,0,0,6,0
Quinn Johnson,5069,FB,16,TEN,159,4,5,1.3,0,61.1,64.7,71.6,64.2,4,1.00,3,2,0,0,1,1
Leonard Hankerson,6231,WR,16,WAS,257,2,5,2.5,0,74.7,59.4,78.3,69.0,10,5.00,3,0,3,0,2,0
Dan Herron,7179,HB,2,CIN,10,4,5,1.3,0,72.9,72.0,68.6,58.1,16,4.00,6,0,1,0,0,0
Drew Brees,802,QB,16,NO,357,12,5,0.3,1,85.1,41.6,88.6,60.0,1,0.07,11,2,0,5,6,0
Harry Douglas,4398,WR,15,ATL,132,2,4,2.0,0,58.4,62.2,29.6,75.1,3,1.50,5,1,1,1,1,0
Emmanuel Sanders,5606,WR,16,PIT,272,1,4,4.0,0,69.1,59.9,24.0,75.4,2,2.00,4,0,0,2,1,0
Kendall Wright,7026,WR,15,TEN,133,1,4,4.0,0,67.7,62.8,46.4,70.5,4,4.00,4,0,1,1,5,2
Louis Murphy Jr.,5048,WR,16,CAR,242,1,3,3.0,0,60.6,56.7,27.0,75.0,2,2.00,3,0,0,1,2,0
Keiland Williams,5794,HB,3,DET,2,2,3,1.5,0,53.7,54.8,67.8,,3,1.50,2,0,0,0,0,0
Thaddeus Lewis,5817,QB,1,CLV,24,0,3,3.0,0,62.2,56.8,78.6,60.0,1,1.00,3,0,0,0,0,0
Anquan Boldin,1369,WR,15,BLT,304,1,3,3.0,0,79.2,56.7,81.2,69.0,3,3.00,3,0,0,1,9,0
Roy Helu,6257,HB,3,WAS,4,2,2,1.0,0,62.5,57.6,71.1,60.0,2,1.00,1,0,0,0,1,0
Lex Hilliard,4518,FB,2,NE,8,1,2,2.0,0,41.4,53.9,74.0,52.4,1,1.00,2,1,0,0,0,0
Jordan Norwood,5358,WR,2,CLV,14,1,1,1.0,0,73.9,59.9,72.9,59.6,3,3.00,1,0,0,0,1,0
Dezmon Briscoe,5714,WR,5,WAS,21,1,1,1.0,0,62.5,62.8,66.2,60.5,0,0.00,1,0,0,0,0,0
Fred Davis,4362,TE,7,WAS,180,1,1,1.0,0,75.4,56.7,76.0,61.6,0,0.00,1,0,0,0,5,0
Owen Schmitt,4477,FB,13,OAK,59,2,1,0.5,0,65.1,59.5,65.2,68.6,1,0.50,2,1,0,0,1,0
Joe Morgan,6696,WR,14,NO,183,1,1,1.0,0,76.0,63.5,72.3,92.9,1,1.00,1,0,0,0,3,1
Tiquan Underwood,5177,WR,14,TB,96,1,1,1.0,0,62.8,59.9,76.4,67.8,0,0.00,1,0,0,0,1,0
Terrance Copper,2016,WR,13,KC,73,1,1,1.0,0,66.1,56.5,70.8,85.1,2,2.00,1,0,0,0,0,0
